R1C1,R1C2,R1C3,R1C4,R2C1,R2C2,R2C3,R2C4,R3C1,R3C2,R3C3,R3C4,R4C1,R4C2,R4C3,R4C4,MOVE
0.214,0.357,0.929,1.0,0.143,0.214,0.786,0.857,0.0,0.143,0.5,0.714,0.071,0.143,0.286,0.429,0.0
0.214,0.357,0.929,1.0,0.143,0.214,0.786,0.857,0.071,0.214,0.5,0.714,0.071,0.0,0.286,0.429,3.0
0.214,0.357,0.929,1.0,0.143,0.214,0.786,0.857,0.071,0.214,0.5,0.714,0.071,0.071,0.286,0.429,2.0
0.214,0.357,0.929,1.0,0.143,0.214,0.786,0.857,0.071,0.214,0.5,0.714,0.143,0.286,0.429,0.143,1.0
0.214,0.071,0.929,1.0,0.143,0.357,0.786,0.857,0.071,0.286,0.5,0.714,0.143,0.286,0.429,0.143,1.0
0.214,0.071,0.929,1.0,0.143,0.071,0.786,0.857,0.071,0.357,0.5,0.714,0.143,0.357,0.429,0.143,1.0
0.214,0.071,0.929,1.0,0.143,0.0,0.786,0.857,0.071,0.143,0.5,0.714,0.143,0.429,0.429,0.143,1.0
0.214,0.071,0.929,1.0,0.143,0.071,0.786,0.857,0.071,0.143,0.5,0.714,0.143,0.429,0.429,0.143,3.0
0.214,0.071,0.929,1.0,0.143,0.071,0.786,0.857,0.071,0.143,0.5,0.714,0.071,0.143,0.5,0.143,0.0
0.214,0.143,0.929,1.0,0.143,0.214,0.786,0.857,0.143,0.0,0.571,0.714,0.0,0.071,0.0,0.143,3.0
0.214,0.143,0.929,1.0,0.143,0.214,0.786,0.857,0.0,0.143,0.571,0.714,0.0,0.071,0.071,0.143,1.0
0.0,0.143,0.929,1.0,0.071,0.214,0.786,0.857,0.214,0.143,0.571,0.714,0.143,0.071,0.071,0.143,3.0
0.071,0.143,0.929,1.0,0.071,0.214,0.786,0.857,0.214,0.143,0.571,0.714,0.0,0.143,0.143,0.143,3.0
0.071,0.143,0.929,1.0,0.071,0.214,0.786,0.857,0.214,0.143,0.571,0.714,0.071,0.0,0.143,0.214,0.0
0.143,0.143,0.929,1.0,0.214,0.214,0.786,0.857,0.071,0.143,0.571,0.714,0.143,0.0,0.143,0.214,3.0
0.0,0.214,0.929,1.0,0.0,0.286,0.786,0.857,0.071,0.143,0.571,0.714,0.143,0.0,0.214,0.214,0.0
0.071,0.214,0.929,1.0,0.143,0.286,0.786,0.857,0.071,0.143,0.571,0.714,0.0,0.0,0.214,0.214,1.0
0.0,0.071,0.929,1.0,0.071,0.214,0.786,0.857,0.143,0.286,0.571,0.714,0.071,0.143,0.214,0.214,0.0
0.071,0.071,0.929,1.0,0.143,0.214,0.786,0.857,0.071,0.286,0.571,0.714,0.071,0.143,0.214,0.214,3.0
0.071,0.143,0.929,1.0,0.143,0.214,0.786,0.857,0.071,0.286,0.571,0.714,0.0,0.071,0.143,0.286,1.0
0.071,0.143,0.929,1.0,0.071,0.214,0.786,0.857,0.143,0.286,0.571,0.714,0.071,0.071,0.143,0.286,0.0
0.143,0.143,0.929,1.0,0.143,0.214,0.786,0.857,0.071,0.286,0.571,0.714,0.071,0.071,0.143,0.286,3.0
0.071,0.214,0.929,1.0,0.143,0.214,0.786,0.857,0.071,0.286,0.571,0.714,0.0,0.143,0.143,0.286,3.0
0.071,0.214,0.929,1.0,0.143,0.214,0.786,0.857,0.071,0.286,0.571,0.714,0.071,0.0,0.214,0.286,2.0
0.071,0.214,0.929,1.0,0.143,0.214,0.786,0.857,0.071,0.286,0.571,0.714,0.071,0.214,0.286,0.071,0.0
0.071,0.286,0.929,1.0,0.143,0.286,0.786,0.857,0.143,0.214,0.571,0.714,0.0,0.071,0.286,0.071,2.0
0.071,0.286,0.929,1.0,0.143,0.286,0.786,0.857,0.143,0.214,0.571,0.714,0.071,0.286,0.071,0.071,0.0
0.071,0.357,0.929,1.0,0.214,0.214,0.786,0.857,0.071,0.286,0.571,0.714,0.0,0.071,0.071,0.071,3.0
0.071,0.357,0.929,1.0,0.0,0.286,0.786,0.857,0.071,0.286,0.571,0.714,0.0,0.071,0.071,0.143,3.0
0.071,0.357,0.929,1.0,0.0,0.286,0.786,0.857,0.071,0.286,0.571,0.714,0.071,0.0,0.143,0.143,3.0
0.071,0.357,0.929,1.0,0.071,0.286,0.786,0.857,0.071,0.286,0.571,0.714,0.0,0.0,0.071,0.214,2.0
0.071,0.357,0.929,1.0,0.071,0.286,0.786,0.857,0.071,0.286,0.571,0.714,0.071,0.214,0.0,0.071,2.0
0.071,0.357,0.929,1.0,0.071,0.286,0.786,0.857,0.071,0.286,0.571,0.714,0.071,0.214,0.071,0.071,3.0
0.071,0.357,0.929,1.0,0.071,0.286,0.786,0.857,0.071,0.286,0.571,0.714,0.071,0.071,0.214,0.143,2.0
0.071,0.357,0.929,1.0,0.071,0.286,0.786,0.857,0.071,0.286,0.571,0.714,0.143,0.214,0.143,0.071,0.0
0.143,0.357,0.929,1.0,0.071,0.357,0.786,0.857,0.143,0.214,0.571,0.714,0.071,0.0,0.143,0.071,2.0
0.143,0.357,0.929,1.0,0.071,0.357,0.786,0.857,0.143,0.214,0.571,0.714,0.071,0.143,0.071,0.071,0.0
0.143,0.429,0.929,1.0,0.071,0.214,0.786,0.857,0.143,0.143,0.571,0.714,0.071,0.071,0.071,0.071,3.0
0.143,0.429,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.214,0.571,0.714,0.0,0.071,0.143,0.143,3.0
0.143,0.429,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.214,0.571,0.714,0.071,0.0,0.071,0.214,3.0
0.143,0.429,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.214,0.571,0.714,0.071,0.0,0.143,0.214,3.0
0.143,0.429,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.214,0.571,0.714,0.071,0.071,0.143,0.214,3.0
0.143,0.429,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.214,0.571,0.714,0.071,0.143,0.143,0.214,0.0
0.143,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.0,0.143,0.571,0.714,0.0,0.071,0.143,0.214,0.0
0.214,0.429,0.929,1.0,0.0,0.286,0.786,0.857,0.0,0.143,0.571,0.714,0.071,0.071,0.143,0.214,3.0
0.214,0.429,0.929,1.0,0.0,0.286,0.786,0.857,0.071,0.143,0.571,0.714,0.0,0.143,0.143,0.214,0.0
0.214,0.429,0.929,1.0,0.071,0.286,0.786,0.857,0.0,0.214,0.571,0.714,0.0,0.071,0.143,0.214,1.0
0.071,0.429,0.929,1.0,0.0,0.286,0.786,0.857,0.214,0.214,0.571,0.714,0.071,0.071,0.143,0.214,1.0
0.071,0.429,0.929,1.0,0.071,0.286,0.786,0.857,0.214,0.214,0.571,0.714,0.071,0.071,0.143,0.214,1.0
0.071,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.214,0.214,0.571,0.714,0.071,0.071,0.143,0.214,3.0
0.071,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.0,0.286,0.571,0.714,0.071,0.143,0.143,0.214,0.0
0.071,0.429,0.929,1.0,0.143,0.357,0.786,0.857,0.071,0.143,0.571,0.714,0.071,0.0,0.143,0.214,0.0
0.071,0.429,0.929,1.0,0.143,0.357,0.786,0.857,0.143,0.143,0.571,0.714,0.0,0.071,0.143,0.214,3.0
0.071,0.429,0.929,1.0,0.143,0.357,0.786,0.857,0.0,0.214,0.571,0.714,0.071,0.071,0.143,0.214,1.0
0.071,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.143,0.214,0.571,0.714,0.071,0.071,0.143,0.214,2.0
0.071,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.143,0.214,0.571,0.714,0.143,0.143,0.214,0.071,2.0
0.071,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.143,0.214,0.571,0.714,0.214,0.214,0.071,0.071,0.0
0.143,0.429,0.929,1.0,0.143,0.357,0.786,0.857,0.214,0.286,0.571,0.714,0.0,0.071,0.071,0.071,1.0
0.071,0.429,0.929,1.0,0.0,0.357,0.786,0.857,0.214,0.286,0.571,0.714,0.214,0.071,0.071,0.071,1.0
0.071,0.429,0.929,1.0,0.0,0.357,0.786,0.857,0.071,0.286,0.571,0.714,0.286,0.071,0.071,0.071,3.0
0.071,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.071,0.286,0.571,0.714,0.0,0.286,0.071,0.143,0.0
0.143,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.0,0.357,0.571,0.714,0.071,0.0,0.071,0.143,3.0
0.143,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.0,0.357,0.571,0.714,0.0,0.071,0.143,0.143,3.0
0.143,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.0,0.357,0.571,0.714,0.0,0.071,0.071,0.214,3.0
0.143,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.0,0.357,0.571,0.714,0.071,0.0,0.143,0.214,3.0
0.143,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.0,0.357,0.571,0.714,0.071,0.071,0.143,0.214,3.0
0.143,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.0,0.357,0.571,0.714,0.071,0.143,0.143,0.214,3.0
0.143,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.071,0.357,0.571,0.714,0.0,0.071,0.214,0.214,2.0
0.143,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.071,0.357,0.571,0.714,0.071,0.286,0.0,0.071,0.0
0.143,0.429,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.286,0.571,0.714,0.0,0.071,0.0,0.071,2.0
0.143,0.429,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.286,0.571,0.714,0.143,0.0,0.0,0.071,3.0
0.143,0.429,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.286,0.571,0.714,0.071,0.0,0.143,0.071,2.0
0.143,0.429,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.286,0.571,0.714,0.071,0.143,0.071,0.071,2.0
0.143,0.429,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.286,0.571,0.714,0.071,0.143,0.143,0.143,2.0
0.143,0.429,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.286,0.571,0.714,0.071,0.214,0.143,0.143,0.0
0.214,0.5,0.929,1.0,0.143,0.286,0.786,0.857,0.0,0.214,0.571,0.714,0.0,0.071,0.143,0.143,3.0
0.214,0.5,0.929,1.0,0.143,0.286,0.786,0.857,0.0,0.214,0.571,0.714,0.0,0.143,0.071,0.214,1.0
0.071,0.5,0.929,1.0,0.0,0.286,0.786,0.857,0.214,0.214,0.571,0.714,0.143,0.143,0.071,0.214,1.0
0.071,0.5,0.929,1.0,0.071,0.286,0.786,0.857,0.214,0.214,0.571,0.714,0.143,0.143,0.071,0.214,3.0
0.071,0.5,0.929,1.0,0.071,0.286,0.786,0.857,0.143,0.286,0.571,0.714,0.0,0.214,0.071,0.214,0.0
0.143,0.5,0.929,1.0,0.143,0.357,0.786,0.857,0.071,0.214,0.571,0.714,0.0,0.0,0.071,0.214,0.0
0.214,0.5,0.929,1.0,0.071,0.357,0.786,0.857,0.071,0.214,0.571,0.714,0.0,0.0,0.071,0.214,2.0
0.214,0.5,0.929,1.0,0.071,0.357,0.786,0.857,0.071,0.214,0.571,0.714,0.071,0.214,0.071,0.0,3.0
0.214,0.5,0.929,1.0,0.071,0.357,0.786,0.857,0.071,0.214,0.571,0.714,0.071,0.071,0.214,0.071,2.0
0.214,0.5,0.929,1.0,0.071,0.357,0.786,0.857,0.071,0.214,0.571,0.714,0.143,0.214,0.071,0.071,0.0
0.214,0.5,0.929,1.0,0.143,0.357,0.786,0.857,0.143,0.286,0.571,0.714,0.071,0.0,0.071,0.071,3.0
0.214,0.5,0.929,1.0,0.143,0.357,0.786,0.857,0.143,0.286,0.571,0.714,0.0,0.143,0.071,0.143,0.0
0.214,0.5,0.929,1.0,0.214,0.357,0.786,0.857,0.071,0.286,0.571,0.714,0.0,0.143,0.071,0.143,1.0
0.0,0.5,0.929,1.0,0.143,0.357,0.786,0.857,0.286,0.286,0.571,0.714,0.071,0.143,0.071,0.143,3.0
0.0,0.5,0.929,1.0,0.143,0.357,0.786,0.857,0.071,0.357,0.571,0.714,0.071,0.143,0.071,0.143,0.0
0.143,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.143,0.571,0.714,0.0,0.0,0.071,0.143,2.0
0.143,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.143,0.571,0.714,0.071,0.143,0.0,0.071,2.0
0.143,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.143,0.571,0.714,0.071,0.143,0.071,0.071,0.0
0.214,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.0,0.214,0.571,0.714,0.143,0.0,0.071,0.071,3.0
0.214,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.0,0.214,0.571,0.714,0.071,0.0,0.143,0.143,0.0
0.214,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.214,0.571,0.714,0.071,0.0,0.143,0.143,2.0
0.214,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.214,0.571,0.714,0.071,0.214,0.0,0.071,0.0
0.214,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.143,0.286,0.571,0.714,0.071,0.0,0.0,0.071,2.0
0.214,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.143,0.286,0.571,0.714,0.143,0.0,0.071,0.0,2.0
0.214,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.143,0.286,0.571,0.714,0.143,0.071,0.0,0.071,3.0
0.214,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.143,0.286,0.571,0.714,0.071,0.0,0.143,0.143,3.0
0.214,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.143,0.286,0.571,0.714,0.071,0.0,0.071,0.214,3.0
0.214,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.143,0.286,0.571,0.714,0.0,0.071,0.143,0.214,0.0
0.214,0.5,0.929,1.0,0.214,0.429,0.786,0.857,0.071,0.286,0.571,0.714,0.0,0.071,0.143,0.214,1.0
0.071,0.5,0.929,1.0,0.0,0.429,0.786,0.857,0.286,0.286,0.571,0.714,0.071,0.071,0.143,0.214,3.0
0.071,0.5,0.929,1.0,0.0,0.429,0.786,0.857,0.071,0.357,0.571,0.714,0.0,0.143,0.143,0.214,1.0
0.0,0.5,0.929,1.0,0.071,0.429,0.786,0.857,0.0,0.357,0.571,0.714,0.143,0.143,0.143,0.214,1.0
0.0,0.5,0.929,1.0,0.071,0.429,0.786,0.857,0.071,0.357,0.571,0.714,0.143,0.143,0.143,0.214,1.0
0.0,0.5,0.929,1.0,0.071,0.429,0.786,0.857,0.143,0.357,0.571,0.714,0.143,0.143,0.143,0.214,1.0
0.0,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.357,0.571,0.714,0.214,0.143,0.143,0.214,3.0
0.071,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.357,0.571,0.714,0.0,0.214,0.214,0.214,3.0
0.071,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.357,0.571,0.714,0.071,0.0,0.214,0.286,2.0
0.071,0.5,0.929,1.0,0.143,0.429,0.786,0.857,0.071,0.357,0.571,0.714,0.071,0.214,0.286,0.071,1.0
0.071,0.5,0.929,1.0,0.071,0.429,0.786,0.857,0.143,0.357,0.571,0.714,0.143,0.214,0.286,0.071,1.0
0.071,0.5,0.929,1.0,0.0,0.429,0.786,0.857,0.143,0.357,0.571,0.714,0.214,0.214,0.286,0.071,1.0
0.143,0.5,0.929,1.0,0.071,0.429,0.786,0.857,0.143,0.357,0.571,0.714,0.214,0.214,0.286,0.071,3.0
0.143,0.5,0.929,1.0,0.071,0.429,0.786,0.857,0.143,0.357,0.571,0.714,0.071,0.286,0.286,0.071,2.0
0.143,0.5,0.929,1.0,0.071,0.429,0.786,0.857,0.143,0.357,0.571,0.714,0.071,0.357,0.071,0.071,1.0
0.143,0.071,0.929,1.0,0.071,0.5,0.786,0.857,0.143,0.429,0.571,0.714,0.071,0.429,0.071,0.071,2.0
0.143,0.071,0.929,1.0,0.071,0.5,0.786,0.857,0.143,0.429,0.571,0.714,0.071,0.429,0.143,0.071,0.0
0.143,0.071,0.929,1.0,0.071,0.5,0.786,0.857,0.143,0.5,0.571,0.714,0.071,0.071,0.143,0.071,2.0
0.143,0.071,0.929,1.0,0.071,0.5,0.786,0.857,0.143,0.5,0.571,0.714,0.143,0.143,0.071,0.143,1.0
0.0,0.071,0.929,1.0,0.143,0.071,0.786,0.857,0.071,0.571,0.571,0.714,0.214,0.143,0.071,0.143,3.0
0.0,0.071,0.929,1.0,0.143,0.071,0.786,0.857,0.071,0.071,0.643,0.714,0.214,0.143,0.071,0.143,1.0
0.0,0.071,0.929,1.0,0.143,0.071,0.786,0.857,0.071,0.143,0.643,0.714,0.214,0.143,0.071,0.143,0.0
0.143,0.143,0.929,1.0,0.071,0.214,0.786,0.857,0.214,0.0,0.643,0.714,0.0,0.071,0.071,0.143,3.0
0.0,0.214,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.214,0.643,0.714,0.0,0.071,0.143,0.143,0.0
0.071,0.286,0.929,1.0,0.0,0.214,0.786,0.857,0.0,0.071,0.643,0.714,0.071,0.0,0.143,0.143,0.0
0.143,0.286,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.071,0.643,0.714,0.0,0.0,0.143,0.143,3.0
0.143,0.286,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.071,0.643,0.714,0.0,0.071,0.0,0.214,3.0
0.143,0.286,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.071,0.643,0.714,0.071,0.0,0.071,0.214,3.0
0.143,0.286,0.929,1.0,0.071,0.214,0.786,0.857,0.071,0.071,0.643,0.714,0.0,0.0,0.143,0.214,3.0
0.143,0.286,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.143,0.643,0.714,0.0,0.143,0.143,0.214,3.0
0.143,0.286,0.929,1.0,0.071,0.214,0.786,0.857,0.071,0.143,0.643,0.714,0.0,0.0,0.214,0.214,3.0
0.143,0.286,0.929,1.0,0.071,0.214,0.786,0.857,0.071,0.143,0.643,0.714,0.0,0.071,0.0,0.286,3.0
0.143,0.286,0.929,1.0,0.071,0.214,0.786,0.857,0.071,0.143,0.643,0.714,0.0,0.071,0.071,0.286,0.0
0.143,0.286,0.929,1.0,0.143,0.214,0.786,0.857,0.0,0.143,0.643,0.714,0.071,0.071,0.071,0.286,0.0
0.214,0.286,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.143,0.643,0.714,0.071,0.071,0.071,0.286,0.0
0.214,0.286,0.929,1.0,0.143,0.214,0.786,0.857,0.0,0.143,0.643,0.714,0.071,0.071,0.071,0.286,3.0
0.214,0.286,0.929,1.0,0.143,0.214,0.786,0.857,0.071,0.143,0.643,0.714,0.0,0.071,0.143,0.286,2.0
0.214,0.286,0.929,1.0,0.143,0.214,0.786,0.857,0.071,0.143,0.643,0.714,0.071,0.143,0.286,0.071,0.0
0.214,0.286,0.929,1.0,0.143,0.214,0.786,0.857,0.143,0.214,0.643,0.714,0.071,0.0,0.286,0.071,2.0
0.214,0.286,0.929,1.0,0.143,0.214,0.786,0.857,0.143,0.214,0.643,0.714,0.071,0.286,0.071,0.143,0.0
0.214,0.286,0.929,1.0,0.214,0.286,0.786,0.857,0.071,0.286,0.643,0.714,0.071,0.0,0.071,0.143,3.0
0.214,0.286,0.929,1.0,0.214,0.286,0.786,0.857,0.071,0.286,0.643,0.714,0.071,0.0,0.143,0.143,3.0
0.214,0.286,0.929,1.0,0.214,0.286,0.786,0.857,0.071,0.286,0.643,0.714,0.0,0.071,0.071,0.214,2.0
0.214,0.286,0.929,1.0,0.214,0.286,0.786,0.857,0.071,0.286,0.643,0.714,0.143,0.214,0.0,0.071,2.0
0.214,0.286,0.929,1.0,0.214,0.286,0.786,0.857,0.071,0.286,0.643,0.714,0.143,0.214,0.071,0.071,0.0
0.286,0.357,0.929,1.0,0.071,0.286,0.786,0.857,0.143,0.214,0.643,0.714,0.0,0.071,0.071,0.071,1.0
0.071,0.357,0.929,1.0,0.286,0.286,0.786,0.857,0.071,0.214,0.643,0.714,0.143,0.071,0.071,0.071,3.0
0.071,0.357,0.929,1.0,0.071,0.357,0.786,0.857,0.071,0.214,0.643,0.714,0.0,0.143,0.071,0.143,0.0
0.143,0.429,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.143,0.643,0.714,0.0,0.071,0.071,0.143,3.0
0.143,0.429,0.929,1.0,0.071,0.214,0.786,0.857,0.071,0.143,0.643,0.714,0.0,0.0,0.143,0.143,2.0
0.143,0.429,0.929,1.0,0.071,0.214,0.786,0.857,0.071,0.143,0.643,0.714,0.214,0.0,0.0,0.071,0.0
0.143,0.429,0.929,1.0,0.143,0.214,0.786,0.857,0.214,0.143,0.643,0.714,0.0,0.071,0.0,0.071,2.0
0.143,0.429,0.929,1.0,0.143,0.214,0.786,0.857,0.214,0.143,0.643,0.714,0.143,0.143,0.0,0.0,0.0
0.214,0.429,0.929,1.0,0.214,0.214,0.786,0.857,0.143,0.214,0.643,0.714,0.0,0.071,0.0,0.0,3.0
0.214,0.429,0.929,1.0,0.0,0.286,0.786,0.857,0.143,0.214,0.643,0.714,0.0,0.071,0.0,0.071,0.0
0.214,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.0,0.214,0.643,0.714,0.0,0.071,0.071,0.071,3.0
0.214,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.0,0.214,0.643,0.714,0.0,0.071,0.071,0.143,3.0
0.214,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.0,0.214,0.643,0.714,0.0,0.071,0.143,0.143,3.0
0.214,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.0,0.214,0.643,0.714,0.0,0.071,0.071,0.214,3.0
0.214,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.071,0.214,0.643,0.714,0.0,0.0,0.143,0.214,2.0
0.214,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.071,0.214,0.643,0.714,0.143,0.214,0.071,0.0,0.0
0.214,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.071,0.286,0.643,0.714,0.143,0.071,0.071,0.0,3.0
0.214,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.071,0.286,0.643,0.714,0.0,0.143,0.143,0.143,3.0
0.214,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.071,0.286,0.643,0.714,0.0,0.071,0.143,0.214,2.0
0.214,0.429,0.929,1.0,0.143,0.286,0.786,0.857,0.071,0.286,0.643,0.714,0.071,0.143,0.214,0.071,0.0
0.214,0.429,0.929,1.0,0.143,0.357,0.786,0.857,0.143,0.143,0.643,0.714,0.0,0.071,0.214,0.071,3.0
0.214,0.429,0.929,1.0,0.143,0.357,0.786,0.857,0.0,0.214,0.643,0.714,0.071,0.071,0.214,0.071,1.0
0.071,0.429,0.929,1.0,0.214,0.357,0.786,0.857,0.143,0.214,0.643,0.714,0.071,0.071,0.214,0.071,2.0
0.071,0.429,0.929,1.0,0.214,0.357,0.786,0.857,0.143,0.214,0.643,0.714,0.143,0.214,0.071,0.071,0.0
0.071,0.429,0.929,1.0,0.214,0.357,0.786,0.857,0.214,0.286,0.643,0.714,0.071,0.0,0.071,0.071,3.0
0.071,0.429,0.929,1.0,0.214,0.357,0.786,0.857,0.214,0.286,0.643,0.714,0.071,0.0,0.071,0.143,3.0
0.071,0.429,0.929,1.0,0.214,0.357,0.786,0.857,0.214,0.286,0.643,0.714,0.071,0.0,0.143,0.143,3.0
0.071,0.429,0.929,1.0,0.214,0.357,0.786,0.857,0.214,0.286,0.643,0.714,0.0,0.143,0.071,0.214,0.0
0.071,0.429,0.929,1.0,0.286,0.357,0.786,0.857,0.0,0.286,0.643,0.714,0.071,0.143,0.071,0.214,1.0
0.071,0.429,0.929,1.0,0.071,0.357,0.786,0.857,0.286,0.286,0.643,0.714,0.071,0.143,0.071,0.214,1.0
0.071,0.429,0.929,1.0,0.143,0.357,0.786,0.857,0.286,0.286,0.643,0.714,0.071,0.143,0.071,0.214,3.0
0.071,0.429,0.929,1.0,0.143,0.357,0.786,0.857,0.071,0.357,0.643,0.714,0.071,0.143,0.071,0.214,0.0
0.071,0.429,0.929,1.0,0.143,0.429,0.786,0.857,0.143,0.143,0.643,0.714,0.0,0.071,0.071,0.214,3.0
0.071,0.429,0.929,1.0,0.143,0.429,0.786,0.857,0.0,0.214,0.643,0.714,0.0,0.143,0.143,0.214,0.0
0.071,0.5,0.929,1.0,0.143,0.214,0.786,0.857,0.0,0.143,0.643,0.714,0.0,0.071,0.143,0.214,1.0
0.071,0.5,0.929,1.0,0.0,0.214,0.786,0.857,0.071,0.143,0.643,0.714,0.143,0.071,0.143,0.214,0.0
0.143,0.5,0.929,1.0,0.143,0.214,0.786,0.857,0.071,0.143,0.643,0.714,0.0,0.071,0.143,0.214,0.0
0.214,0.5,0.929,1.0,0.071,0.214,0.786,0.857,0.0,0.143,0.643,0.714,0.071,0.071,0.143,0.214,0.0
0.214,0.5,0.929,1.0,0.143,0.214,0.786,0.857,0.0,0.143,0.643,0.714,0.071,0.071,0.143,0.214,1.0
0.071,0.5,0.929,1.0,0.214,0.214,0.786,0.857,0.143,0.143,0.643,0.714,0.071,0.071,0.143,0.214,3.0
0.071,0.5,0.929,1.0,0.071,0.286,0.786,0.857,0.0,0.214,0.643,0.714,0.0,0.143,0.143,0.214,1.0
0.071,0.5,0.929,1.0,0.0,0.286,0.786,0.857,0.0,0.214,0.643,0.714,0.143,0.143,0.143,0.214,3.0
0.071,0.5,0.929,1.0,0.0,0.286,0.786,0.857,0.0,0.214,0.643,0.714,0.071,0.143,0.214,0.214,3.0
0.071,0.5,0.929,1.0,0.0,0.286,0.786,0.857,0.0,0.214,0.643,0.714,0.071,0.071,0.143,0.286,3.0
0.071,0.5,0.929,1.0,0.071,0.286,0.786,0.857,0.0,0.214,0.643,0.714,0.0,0.143,0.143,0.286,1.0
0.0,0.5,0.929,1.0,0.0,0.286,0.786,0.857,0.071,0.214,0.643,0.714,0.143,0.143,0.143,0.286,3.0
0.0,0.5,0.929,1.0,0.071,0.286,0.786,0.857,0.071,0.214,0.643,0.714,0.0,0.143,0.214,0.286,0.0
0.143,0.5,0.929,1.0,0.0,0.286,0.786,0.857,0.071,0.214,0.643,0.714,0.0,0.143,0.214,0.286,0.0
0.143,0.5,0.929,1.0,0.071,0.286,0.786,0.857,0.0,0.214,0.643,0.714,0.143,0.143,0.214,0.286,3.0
0.143,0.5,0.929,1.0,0.071,0.286,0.786,0.857,0.0,0.214,0.643,0.714,0.071,0.214,0.214,0.286,3.0
0.143,0.5,0.929,1.0,0.071,0.286,0.786,0.857,0.071,0.214,0.643,0.714,0.0,0.071,0.286,0.286,3.0
0.143,0.5,0.929,1.0,0.071,0.286,0.786,0.857,0.071,0.214,0.643,0.714,0.0,0.071,0.071,0.357,1.0
0.071,0.5,0.929,1.0,0.0,0.286,0.786,0.857,0.143,0.214,0.643,0.714,0.143,0.071,0.071,0.357,3.0
0.071,0.5,0.929,1.0,0.071,0.286,0.786,0.857,0.143,0.214,0.643,0.714,0.0,0.143,0.143,0.357,3.0
0.071,0.5,0.929,1.0,0.071,0.286,0.786,0.857,0.143,0.214,0.643,0.714,0.0,0.071,0.214,0.357,2.0
0.071,0.5,0.929,1.0,0.071,0.286,0.786,0.857,0.143,0.214,0.643,0.714,0.071,0.214,0.357,0.071,0.0
